id,conjuncts_total,conjuncts_elim
ff4cdf0e575ce1ccccf7f95c73b1cfbff737a5,748,419
ff4cdf0e575ce1ccecf7f95c73b1cfbff737a5,749,420
ff4cdf0e575ce1ccecf7f95cf3b1cfbff737a5,754,430
ff4cdf0e575ce1ccfcf7f95cf3b1cfbff737a5,756,432
ff4cdf2e575ce1ccfcf7f95cf3b1cfbff737a5,757,433
ff4cdf2e575ce1ccfcfff95cf3b1cfbff737a5,762,443
ff4cdf2e575ce1ccfcfff95cf3b9cfbff737a5,782,449
ff4cdf2e575ce1ccfcfff9dcf3b9cfbff737a5,785,451
ff4cdf2e575ce1cdfcfff9dcf3b9cfbff737a5,798,459
ff4cff2e575ce1cdfcfff9dcf3b9cfbff737a5,800,462
ff4cff2e775ce1cdfcfff9dcf3b9cfbff737a5,811,467
ff4cff2e775ce1cdfcfff9def3b9cfbff737a5,826,471
1ff4cff2e775ce1cdfcfff9def3b9cfbff737a5,827,473
1ff4cff2e775ce1cdfcfff9def3b9dfbff737a5,862,484
1ff4cff2e775ee1cdfcfff9def3b9dfbff737a5,864,486
1ff4cff2e775ee1cdfcfff9def3b9dfbff777a5,895,508
1ff4cff2e775ee1cdfcfff9def3b9dfbff777e5,938,513
1ff4cff2f775ee1cdfcfff9def3b9dfbff777e5,944,520
1ff4cff2f775ee1cdfdfff9def3b9dfbff777e5,946,523
1ff4cff2f775ee1cffdfff9def3b9dfbff777e5,952,530
1ff4cff2ff75ee1cffdfff9def3b9dfbff777e5,965,543
1ff4cff2ff75ee1cffdfff9def3b9dfbff77fe5,987,582
1ff4cff2ff75ee5cffdfff9def3b9dfbff77fe5,989,584
1ff4cff2ff75ee5cffdfff9fef3b9dfbff77fe5,996,591
1ff4cff3ff75ee5cffdfff9fef3b9dfbff77fe5,998,593
1ff4cff3ff75ee5cffdfff9fef3b9dfbff77ff5,1036,617
1ff4cff3ff75ee5cffdfff9fef3bddfbff77ff5,1060,624
1ff4cff3ff75ee5dffdfff9fef3bddfbff77ff5,1062,626
1ff4cff3ff75eeddffdfff9fef3bddfbff77ff5,1068,636
1ffccff3ff75eeddffdfff9fef3bddfbff77ff5,1098,648
1ffccff3ff75eeddffdfff9fef3fddfbff77ff5,1110,656
1ffccff3ff75eeddffdfff9fef3fddfbff7fff5,1190,717
1ffccffbff75eeddffdfff9fef3fddfbff7fff5,1285,773
1ffccffbff75eedfffdfff9fef3fddfbff7fff5,1304,779
1ffccffbfff5eedfffdfff9fef3fddfbff7fff5,1305,780
1ffccffbfffdeedfffdfff9fef3fddfbff7fff5,1307,780
1ffccffbfffdeedfffdfff9fef3fddfbff7fff7,1312,789
1ffccffffffdeedfffdfff9fef3fddfbff7fff7,1313,790
1ffccffffffdeedfffdfffdfef3fddfbff7fff7,1313,790
