permutation_id,measurement_id,program_id,program_name,level_id,iter,mean,spec_type,expr_type
11421,810469,4,avlja,71,1,8.81230693E8,post,bool
11421,810470,4,avlja,71,1,7560850.0,post,bool
11421,810471,4,avlja,71,1,3.76291378E8,post,bool
11422,803615,6,bst,217,1,6442198.0,post,rem_imp
11422,803616,6,bst,217,1,5.09861783E8,post,rem_imp
11422,803617,6,bst,217,1,4043425.0,post,rem_imp
11422,803618,6,bst,217,1,1.06866608E8,post,rem_imp
11424,699537,2,composite,83,1,3755557.0,fold,pred
11424,699538,2,composite,83,1,4.17754148E8,fold,pred
11424,699539,2,composite,83,1,5078842.0,fold,pred
11424,699540,2,composite,83,1,2.59750189E8,fold,pred
11425,773986,4,avlja,72,1,3599069.0,pre,rem_imp
11425,773987,4,avlja,72,1,9.13453592E8,pre,rem_imp
11425,773988,4,avlja,72,1,6637086.0,pre,rem_imp
11425,773989,4,avlja,72,1,3.29516448E8,pre,rem_imp
11427,742572,2,composite,84,1,3683514.0,unfold,pred
11427,742573,2,composite,84,1,4.06318736E8,unfold,pred
11427,742574,2,composite,84,1,5109193.0,unfold,pred
11427,742575,2,composite,84,1,2.64763644E8,unfold,pred
11428,834638,4,avlja,73,1,3699530.0,post,acc
11428,834639,4,avlja,73,1,9.15393757E8,post,acc
11428,834640,4,avlja,73,1,6688343.0,post,acc
11428,834641,4,avlja,73,1,3.30654658E8,post,acc
11429,712972,6,bst,1,1,4332951.0,pred,acc
11429,712973,6,bst,1,1,1.9954122E8,pred,acc
11429,712974,6,bst,1,1,3058476.0,pred,acc
11429,712975,6,bst,1,1,1.41664639E8,pred,acc
11431,738544,2,composite,85,1,3664330.0,pred,acc
11431,738545,2,composite,85,1,4.02379395E8,pred,acc
11431,738546,2,composite,85,1,4895126.0,pred,acc
11431,738547,2,composite,85,1,2.64478479E8,pred,acc
11432,773893,4,avlja,74,1,3604865.0,pred,pred
11432,773894,4,avlja,74,1,1.111708384E9,pred,pred
11432,773895,4,avlja,74,1,7070328.0,pred,pred
11432,773896,4,avlja,74,1,3.35668338E8,pred,pred
11433,772267,6,bst,2,1,4325338.0,pre,bool
11433,772268,6,bst,2,1,2.06069899E8,pre,bool
11433,772269,6,bst,2,1,3108243.0,pre,bool
11433,772270,6,bst,2,1,1.42313624E8,pre,bool
11435,736121,2,composite,86,1,3664453.0,pred,acc
11435,736122,2,composite,86,1,4.1036892E8,pred,acc
11435,736123,2,composite,86,1,4817556.0,pred,acc
11435,736124,2,composite,86,1,2.61474262E8,pred,acc
11436,699502,4,avlja,75,1,3738656.0,pred,pred
11436,699503,4,avlja,75,1,1.161273371E9,pred,pred
11436,699504,4,avlja,75,1,7100112.0,pred,pred
11436,699505,4,avlja,75,1,3.33221501E8,pred,pred
11437,723951,6,bst,3,1,4337955.0,pre,pred
11437,723952,6,bst,3,1,1.97508962E8,pre,pred
11437,723953,6,bst,3,1,3184107.0,pre,pred
11437,723954,6,bst,3,1,1.45401622E8,pre,pred
11439,813341,2,composite,87,1,3632803.0,post,rem_imp
11439,813342,2,composite,87,1,4.00743851E8,post,rem_imp
11439,813343,2,composite,87,1,4772202.0,post,rem_imp
11439,813344,2,composite,87,1,2.60503467E8,post,rem_imp
11440,838174,4,avlja,76,1,3619496.0,post,bool
11440,838175,4,avlja,76,1,1.326406857E9,post,bool
11440,838176,4,avlja,76,1,7922070.0,post,bool
11440,838177,4,avlja,76,1,3.53074672E8,post,bool
11441,735324,6,bst,4,1,4341325.0,fold,pred
11441,735325,6,bst,4,1,2.03281662E8,fold,pred
11441,735326,6,bst,4,1,3220321.0,fold,pred
11441,735327,6,bst,4,1,1.47145401E8,fold,pred
11443,730459,4,avlja,77,1,3813722.0,pred,acc
11443,730460,4,avlja,77,1,1.287737288E9,pred,acc
11443,730461,4,avlja,77,1,7394416.0,pred,acc
11443,730462,4,avlja,77,1,3.5044475E8,pred,acc
11444,833662,2,composite,88,1,3721682.0,post,pred
11444,833663,2,composite,88,1,4.10783481E8,post,pred
11444,833664,2,composite,88,1,5190646.0,post,pred
11444,833665,2,composite,88,1,2.69542478E8,post,pred
11445,813458,6,bst,5,1,5010321.0,pred,pred
11445,813459,6,bst,5,1,2.07595969E8,pred,pred
11445,813460,6,bst,5,1,3394686.0,pred,pred
11445,813461,6,bst,5,1,1.48964271E8,pred,pred
11447,815182,4,avlja,78,1,4104526.0,pre,bool
11447,815183,4,avlja,78,1,1.311497065E9,pre,bool
11447,815184,4,avlja,78,1,7858239.0,pre,bool
11447,815185,4,avlja,78,1,3.54139431E8,pre,bool
11448,802716,2,composite,89,1,3768077.0,pred,acc
11448,802717,2,composite,89,1,4.02818611E8,pred,acc
11448,802718,2,composite,89,1,4720552.0,pred,acc
11448,802719,2,composite,89,1,2.71652935E8,pred,acc
11449,765203,6,bst,6,1,4416457.0,post,pred
11449,765204,6,bst,6,1,1.99443639E8,post,pred
11449,765205,6,bst,6,1,3261082.0,post,pred
11449,765206,6,bst,6,1,1.47665817E8,post,pred
11451,821608,4,avlja,79,1,3634740.0,fold,pred
11451,821609,4,avlja,79,1,1.288963869E9,fold,pred
11451,821611,4,avlja,79,1,7646087.0,fold,pred
11451,821612,4,avlja,79,1,3.66067561E8,fold,pred
11452,749460,2,composite,90,1,3694214.0,fold,pred
11452,749461,2,composite,90,1,4.06316678E8,fold,pred
11452,749462,2,composite,90,1,4794659.0,fold,pred
11452,749463,2,composite,90,1,2.67817326E8,fold,pred
11453,748119,6,bst,7,1,4438790.0,fold,pred
11453,748120,6,bst,7,1,2.03398703E8,fold,pred
11453,748121,6,bst,7,1,3274562.0,fold,pred
11453,748122,6,bst,7,1,1.49422403E8,fold,pred
11455,805551,4,avlja,80,1,3735605.0,assert,bool
11455,805552,4,avlja,80,1,1.319267523E9,assert,bool
11455,805553,4,avlja,80,1,8367740.0,assert,bool
11455,805554,4,avlja,80,1,3.83798387E8,assert,bool
11456,696326,2,composite,91,1,3855267.0,pred,bool
11456,696327,2,composite,91,1,4.24330999E8,pred,bool
11456,696328,2,composite,91,1,5086983.0,pred,bool
11456,696329,2,composite,91,1,2.67735379E8,pred,bool
11457,754693,6,bst,8,1,4423263.0,pre,bool
11457,754694,6,bst,8,1,2.03081129E8,pre,bool
11457,754695,6,bst,8,1,3291369.0,pre,bool
11457,754696,6,bst,8,1,1.49166523E8,pre,bool
11459,824119,4,avlja,81,1,3651300.0,pred,bool
11459,824120,4,avlja,81,1,1.359973421E9,pred,bool
11459,824121,4,avlja,81,1,8534273.0,pred,bool
11459,824122,4,avlja,81,1,3.7609992E8,pred,bool
11460,771287,2,composite,92,1,3691737.0,unfold,pred
11460,771288,2,composite,92,1,4.90398357E8,unfold,pred
11460,771289,2,composite,92,1,4970449.0,unfold,pred
11460,771290,2,composite,92,1,2.70141063E8,unfold,pred
11461,738214,6,bst,9,1,4423521.0,unfold,pred
11461,738215,6,bst,9,1,2.01836477E8,unfold,pred
11461,738216,6,bst,9,1,3308026.0,unfold,pred
11461,738217,6,bst,9,1,1.50483958E8,unfold,pred
11463,770594,4,avlja,82,1,3621081.0,pre,acc
11463,770595,4,avlja,82,1,1.326469915E9,pre,acc
11463,770596,4,avlja,82,1,7759857.0,pre,acc
11463,770597,4,avlja,82,1,3.70447351E8,pre,acc
11464,820322,2,composite,93,1,4160338.0,pred,bool
11464,820323,2,composite,93,1,5.04360515E8,pred,bool
11464,820324,2,composite,93,1,5335148.0,pred,bool
11464,820325,2,composite,93,1,2.65087028E8,pred,bool
11465,791395,6,bst,10,1,4534293.0,fold,pred
11465,791396,6,bst,10,1,2.00406332E8,fold,pred
11465,791397,6,bst,10,1,3456707.0,fold,pred
11465,791398,6,bst,10,1,1.50445292E8,fold,pred
11467,700566,4,avlja,83,1,3778289.0,pred,bool
11467,700567,4,avlja,83,1,1.329179131E9,pred,bool
11467,700568,4,avlja,83,1,9873725.0,pred,bool
11467,700569,4,avlja,83,1,3.70489613E8,pred,bool
11468,715433,2,composite,94,1,3718305.0,pred,acc
11468,715434,2,composite,94,1,5.10404271E8,pred,acc
11468,715435,2,composite,94,1,5130967.0,pred,acc
11468,715436,2,composite,94,1,2.76101586E8,pred,acc
11469,748950,6,bst,11,1,4523959.0,unfold,pred
11469,748951,6,bst,11,1,2.0303289E8,unfold,pred
11469,748952,6,bst,11,1,3396629.0,unfold,pred
11469,748953,6,bst,11,1,1.51479156E8,unfold,pred
11471,788065,4,avlja,84,1,3682540.0,pred,acc
11471,788066,4,avlja,84,1,1.383660017E9,pred,acc
11471,788067,4,avlja,84,1,7957681.0,pred,acc
11471,788068,4,avlja,84,1,3.75483574E8,pred,acc
11472,758983,2,composite,95,1,4176655.0,fold,pred
11472,758984,2,composite,95,1,5.15351441E8,fold,pred
11472,758985,2,composite,95,1,5404953.0,fold,pred
11472,758986,2,composite,95,1,3.00369582E8,fold,pred
11473,696572,6,bst,12,1,4760722.0,post,bool
11473,696573,6,bst,12,1,2.06282809E8,post,bool
11473,696574,6,bst,12,1,3532407.0,post,bool
11473,696575,6,bst,12,1,1.49790811E8,post,bool
11475,696003,4,avlja,85,1,4037844.0,post,bool
11475,696004,4,avlja,85,1,1.463347506E9,post,bool
11475,696005,4,avlja,85,1,8420182.0,post,bool
11475,696006,4,avlja,85,1,3.87359213E8,post,bool
11476,827526,2,composite,96,1,3758778.0,pred,acc
11476,827527,2,composite,96,1,5.47888556E8,pred,acc
11476,827528,2,composite,96,1,5435065.0,pred,acc
11476,827529,2,composite,96,1,3.14475157E8,pred,acc
11477,696534,6,bst,13,1,4803061.0,pred,acc
11477,696535,6,bst,13,1,2.12256374E8,pred,acc
11477,696536,6,bst,13,1,3592746.0,pred,acc
11477,696537,6,bst,13,1,1.52700765E8,pred,acc
11479,742665,4,avlja,86,1,3764029.0,pre,acc
11479,742666,4,avlja,86,1,1.520188512E9,pre,acc
11479,742667,4,avlja,86,1,8323346.0,pre,acc
11479,742668,4,avlja,86,1,3.88605192E8,pre,acc
11480,797211,2,composite,97,1,3666300.0,fold,pred
11480,797212,2,composite,97,1,5.26982213E8,fold,pred
11480,797213,2,composite,97,1,5511758.0,fold,pred
11480,797214,2,composite,97,1,3.18374843E8,fold,pred
11481,748806,6,bst,14,1,5111867.0,post,pred
11481,748807,6,bst,14,1,2.21568178E8,post,pred
11481,748808,6,bst,14,1,3588290.0,post,pred
11481,748809,6,bst,14,1,1.53815729E8,post,pred
11483,824531,4,avlja,87,1,3667267.0,fold,pred
11483,824532,4,avlja,87,1,1.830128714E9,fold,pred
11483,824533,4,avlja,87,1,1.1204571E7,fold,pred
11483,824534,4,avlja,87,1,5.55048995E8,fold,pred
11484,745080,2,composite,98,1,3726952.0,fold,pred
11484,745081,2,composite,98,1,5.41388446E8,fold,pred
11484,745082,2,composite,98,1,5558929.0,fold,pred
11484,745083,2,composite,98,1,3.13793933E8,fold,pred
11485,736442,6,bst,15,1,4511646.0,unfold,pred
11485,736443,6,bst,15,1,2.07874127E8,unfold,pred
11485,736444,6,bst,15,1,3534011.0,unfold,pred
11485,736445,6,bst,15,1,1.51307523E8,unfold,pred
11487,727890,4,avlja,88,1,3692835.0,post,bool
11487,727891,4,avlja,88,1,1.828359231E9,post,bool
11487,727892,4,avlja,88,1,1.1008307E7,post,bool
11487,727893,4,avlja,88,1,5.56348769E8,post,bool
11488,801671,2,composite,99,1,3795528.0,unfold,pred
11488,801672,2,composite,99,1,5.36272039E8,unfold,pred
11488,801673,2,composite,99,1,5338725.0,unfold,pred
11488,801674,2,composite,99,1,2.97432298E8,unfold,pred
11489,716678,6,bst,16,1,4512480.0,post,pred
11489,716679,6,bst,16,1,2.0669282E8,post,pred
11489,716680,6,bst,16,1,3442368.0,post,pred
11489,716681,6,bst,16,1,1.53127598E8,post,pred
11491,796144,4,avlja,89,1,3723667.0,pred,acc
11491,796145,4,avlja,89,1,1.877508312E9,pred,acc
11491,796146,4,avlja,89,1,1.0695428E7,pred,acc
11491,796147,4,avlja,89,1,5.57596153E8,pred,acc
11492,818592,2,composite,100,1,3781911.0,inv,bool
11492,818593,2,composite,100,1,5.40472197E8,inv,bool
11492,818594,2,composite,100,1,5438386.0,inv,bool
11492,818595,2,composite,100,1,2.99879078E8,inv,bool
11493,723618,6,bst,17,1,4547943.0,pre,pred
11493,723619,6,bst,17,1,2.06845643E8,pre,pred
11493,723620,6,bst,17,1,3475111.0,pre,pred
11493,723621,6,bst,17,1,1.55847559E8,pre,pred
11495,787042,4,avlja,90,1,3774149.0,assert,pred
11495,787043,4,avlja,90,1,1.882935904E9,assert,pred
11495,787044,4,avlja,90,1,1.1047445E7,assert,pred
11495,787045,4,avlja,90,1,5.58532467E8,assert,pred
11496,773930,2,composite,101,1,3751424.0,pred,bool
11496,773931,2,composite,101,1,5.8740564E8,pred,bool
11496,773932,2,composite,101,1,5818179.0,pred,bool
11496,773933,2,composite,101,1,3.19666667E8,pred,bool
11497,727916,6,bst,18,1,4555509.0,unfold,pred
11497,727917,6,bst,18,1,2.06172881E8,unfold,pred
11497,727918,6,bst,18,1,3494215.0,unfold,pred
11497,727919,6,bst,18,1,1.56069999E8,unfold,pred
11498,745297,4,avlja,91,1,3737623.0,pred,bool
11498,745298,4,avlja,91,1,1.952832705E9,pred,bool
11498,745299,4,avlja,91,1,1.1603597E7,pred,bool
11498,745300,4,avlja,91,1,5.88336274E8,pred,bool
11500,704353,2,composite,102,1,4006219.0,post,rem_imp
11500,704354,2,composite,102,1,5.8550663E8,post,rem_imp
11500,704355,2,composite,102,1,5637913.0,post,rem_imp
11500,704356,2,composite,102,1,3.17522578E8,post,rem_imp
11501,721308,6,bst,19,1,4625562.0,fold,pred
11501,721309,6,bst,19,1,2.11678589E8,fold,pred
11501,721310,6,bst,19,1,3555177.0,fold,pred
11501,721311,6,bst,19,1,1.54977109E8,fold,pred
11502,699090,4,avlja,92,1,3817058.0,assert,bool
11502,699091,4,avlja,92,1,1.962421592E9,assert,bool
11502,699092,4,avlja,92,1,1.1849799E7,assert,bool
11502,699093,4,avlja,92,1,5.80065359E8,assert,bool
11504,723061,2,composite,103,1,9270329.0,pred,acc
11504,723062,2,composite,103,1,6.28236355E8,pred,acc
11504,723063,2,composite,103,1,5981643.0,pred,acc
11504,723064,2,composite,103,1,3.28011232E8,pred,acc
11505,781628,6,bst,20,1,4619505.0,pre,bool
11505,781629,6,bst,20,1,2.07375047E8,pre,bool
11505,781630,6,bst,20,1,3658931.0,pre,bool
11505,781631,6,bst,20,1,1.56119209E8,pre,bool
11506,738346,4,avlja,93,1,3719349.0,inv,bool
11506,738347,4,avlja,93,1,1.97455849E9,inv,bool
11506,738348,4,avlja,93,1,1.1509277E7,inv,bool
11506,738349,4,avlja,93,1,5.82019415E8,inv,bool
11508,755896,2,composite,104,1,4284819.0,unfold,pred
11508,755897,2,composite,104,1,6.51914028E8,unfold,pred
11508,755898,2,composite,104,1,6004608.0,unfold,pred
11508,755899,2,composite,104,1,3.29150035E8,unfold,pred
11509,708679,6,bst,21,1,4665582.0,post,pred
11509,708680,6,bst,21,1,2.07297802E8,post,pred
11509,708681,6,bst,21,1,3579319.0,post,pred
11509,708682,6,bst,21,1,1.57949887E8,post,pred
11510,790799,4,avlja,94,1,3791550.0,unfold,pred
11510,790800,4,avlja,94,1,2.003645625E9,unfold,pred
11510,790801,4,avlja,94,1,1.1730013E7,unfold,pred
11510,790802,4,avlja,94,1,5.89226483E8,unfold,pred
11512,733296,6,bst,22,1,4719057.0,fold,pred
11512,733297,6,bst,22,1,2.07873838E8,fold,pred
11512,733298,6,bst,22,1,3640436.0,fold,pred
11512,733299,6,bst,22,1,1.57490939E8,fold,pred
11513,792881,2,composite,105,1,3770404.0,pred,acc
11513,792882,2,composite,105,1,6.62415256E8,pred,acc
11513,792883,2,composite,105,1,5606686.0,pred,acc
11513,792884,2,composite,105,1,3.25505339E8,pred,acc
11514,790785,4,avlja,95,1,6562406.0,fold,pred
11514,790786,4,avlja,95,1,2.803794482E9,fold,pred
11514,790787,4,avlja,95,1,1.9314994E7,fold,pred
11514,790788,4,avlja,95,1,1.128699783E9,fold,pred
11516,757977,2,composite,106,1,3783558.0,post,pred
11516,757978,2,composite,106,1,6.74223452E8,post,pred
11516,757979,2,composite,106,1,5695696.0,post,pred
11516,757980,2,composite,106,1,3.24985611E8,post,pred
11517,782299,6,bst,23,1,5365649.0,fold,pred
11517,782300,6,bst,23,1,2.1546872E8,fold,pred
11517,782301,6,bst,23,1,3902589.0,fold,pred
11517,782302,6,bst,23,1,1.56768979E8,fold,pred
11518,750704,4,avlja,96,1,3796459.0,fold,pred
11518,750705,4,avlja,96,1,2.819555767E9,fold,pred
11518,750706,4,avlja,96,1,1.9586696E7,fold,pred
11518,750707,4,avlja,96,1,1.060660081E9,fold,pred
11520,765836,2,composite,107,1,4317170.0,fold,pred
11520,765837,2,composite,107,1,6.856793E8,fold,pred
11520,765838,2,composite,107,1,6206487.0,fold,pred
11520,765839,2,composite,107,1,3.25477173E8,fold,pred
11521,734076,6,bst,24,1,4675870.0,inv,bool
11521,734077,6,bst,24,1,2.09926125E8,inv,bool
11521,734078,6,bst,24,1,3695464.0,inv,bool
11521,734079,6,bst,24,1,1.57408355E8,inv,bool
11522,783901,4,avlja,97,1,3826837.0,assert,pred
11522,783902,4,avlja,97,1,2.779972122E9,assert,pred
11522,783903,4,avlja,97,1,1.9836083E7,assert,pred
11522,783904,4,avlja,97,1,1.064683234E9,assert,pred
11524,803535,2,composite,108,1,3826905.0,pred,acc
11524,803536,2,composite,108,1,7.63164227E8,pred,acc
11524,803537,2,composite,108,1,5724817.0,pred,acc
11524,803538,2,composite,108,1,3.27711208E8,pred,acc
11525,699715,6,bst,25,1,4794213.0,pred,bool
11525,699716,6,bst,25,1,2.09469094E8,pred,bool
11525,699717,6,bst,25,1,3715991.0,pred,bool
11525,699718,6,bst,25,1,1.59150467E8,pred,bool
11526,816185,4,avlja,98,1,3829494.0,unfold,pred
11526,816186,4,avlja,98,1,3.670249131E9,unfold,pred
11526,816187,4,avlja,98,1,2.1117977E7,unfold,pred
11526,816188,4,avlja,98,1,1.130360924E9,unfold,pred
11528,790227,2,composite,109,1,3969064.0,unfold,pred
11528,790228,2,composite,109,1,7.52692755E8,unfold,pred
11528,790229,2,composite,109,1,5556282.0,unfold,pred
11528,790230,2,composite,109,1,3.22457323E8,unfold,pred
11529,810485,6,bst,26,1,5317003.0,fold,pred
11529,810486,6,bst,26,1,2.1869704E8,fold,pred
11529,810487,6,bst,26,1,3876528.0,fold,pred
11529,810488,6,bst,26,1,1.58723055E8,fold,pred
11530,812145,4,avlja,99,1,4961776.0,post,rem_imp
11530,812146,4,avlja,99,1,3.686367685E9,post,rem_imp
11530,812147,4,avlja,99,1,2.1595567E7,post,rem_imp
11530,812148,4,avlja,99,1,1.207937031E9,post,rem_imp
11532,736987,2,composite,110,1,3941628.0,inv,pred
11532,736988,2,composite,110,1,7.36557839E8,inv,pred
11532,736989,2,composite,110,1,5596767.0,inv,pred
11532,736990,2,composite,110,1,3.06468896E8,inv,pred
11533,789950,6,bst,27,1,5373181.0,fold,pred
11533,789951,6,bst,27,1,2.18086826E8,fold,pred
11533,789952,6,bst,27,1,4015379.0,fold,pred
11533,789953,6,bst,27,1,1.61015362E8,fold,pred
11534,792820,4,avlja,100,1,4042911.0,pred,acc
11534,792821,4,avlja,100,1,3.754750813E9,pred,acc
11534,792822,4,avlja,100,1,2.1393948E7,pred,acc
11534,792823,4,avlja,100,1,1.116297393E9,pred,acc
11536,703833,2,composite,111,1,3956353.0,fold,pred
11536,703834,2,composite,111,1,7.32972852E8,fold,pred
11536,703835,2,composite,111,1,6110972.0,fold,pred
11536,703836,2,composite,111,1,3.3216654E8,fold,pred
11537,748362,6,bst,28,1,4734272.0,post,bool
11537,748363,6,bst,28,1,2.10536749E8,post,bool
11537,748364,6,bst,28,1,3794728.0,post,bool
11537,748365,6,bst,28,1,1.60652456E8,post,bool
11538,808352,4,avlja,101,1,3798422.0,post,pred
11538,808353,4,avlja,101,1,3.770725418E9,post,pred
11538,808354,4,avlja,101,1,2.1908491E7,post,pred
11538,808355,4,avlja,101,1,1.222197635E9,post,pred
11540,754871,2,composite,112,1,4009761.0,pred,acc
11540,754872,2,composite,112,1,7.96676701E8,pred,acc
11540,754873,2,composite,112,1,5961156.0,pred,acc
11540,754874,2,composite,112,1,3.32723437E8,pred,acc
11541,795952,6,bst,29,1,5350496.0,pre,bool
11541,795953,6,bst,29,1,2.23722787E8,pre,bool
11541,795954,6,bst,29,1,3972512.0,pre,bool
11541,795955,6,bst,29,1,1.59806228E8,pre,bool
11542,756081,4,avlja,102,1,3844738.0,assert,bool
11542,756082,4,avlja,102,1,3.700250449E9,assert,bool
11542,756083,4,avlja,102,1,2.1317494E7,assert,bool
11542,756084,4,avlja,102,1,1.134623433E9,assert,bool
11544,743504,2,composite,113,1,3864691.0,pre,rem_imp
11544,743505,2,composite,113,1,7.93112785E8,pre,rem_imp
11544,743506,2,composite,113,1,5850099.0,pre,rem_imp
11544,743507,2,composite,113,1,3.33010617E8,pre,rem_imp
11545,737243,6,bst,30,1,4743858.0,fold,pred
11545,737244,6,bst,30,1,2.10332067E8,fold,pred
11545,737245,6,bst,30,1,3728564.0,fold,pred
11545,737246,6,bst,30,1,1.6095159E8,fold,pred
11546,819589,4,avlja,103,1,3878552.0,pred,bool
11546,819590,4,avlja,103,1,3.678126871E9,pred,bool
11546,819591,4,avlja,103,1,2.1430315E7,pred,bool
11546,819592,4,avlja,103,1,1.132413564E9,pred,bool
11548,782024,2,composite,114,1,3857153.0,pred,bool
11548,782025,2,composite,114,1,8.4379658E8,pred,bool
11548,782026,2,composite,114,1,6002541.0,pred,bool
11548,782027,2,composite,114,1,3.51408325E8,pred,bool
11549,819100,6,bst,31,1,4728863.0,pre,pred
11549,819101,6,bst,31,1,2.09083925E8,pre,pred
11549,819102,6,bst,31,1,3810412.0,pre,pred
11549,819103,6,bst,31,1,1.61646545E8,pre,pred
11550,819898,4,avlja,104,1,3891921.0,post,bool
11550,819899,4,avlja,104,1,3.726200119E9,post,bool
11550,819900,4,avlja,104,1,2.1286594E7,post,bool
11550,819901,4,avlja,104,1,1.132679757E9,post,bool
11552,762230,2,composite,115,1,4015667.0,unfold,pred
11552,762231,2,composite,115,1,8.41083563E8,unfold,pred
11552,762232,2,composite,115,1,6307675.0,unfold,pred
11552,762233,2,composite,115,1,3.55389736E8,unfold,pred
11553,777862,6,bst,32,1,4855659.0,unfold,pred
11553,777863,6,bst,32,1,2.22239066E8,unfold,pred
11553,777864,6,bst,32,1,3825193.0,unfold,pred
11553,777865,6,bst,32,1,1.60102571E8,unfold,pred
11554,702903,4,avlja,105,1,3908749.0,fold,pred
11554,702904,4,avlja,105,1,3.792090478E9,fold,pred
11554,702905,4,avlja,105,1,2.328942E7,fold,pred
11554,702906,4,avlja,105,1,1.244667007E9,fold,pred
11556,745166,2,composite,116,1,3867973.0,pred,acc
11556,745167,2,composite,116,1,9.30488361E8,pred,acc
11556,745168,2,composite,116,1,6241390.0,pred,acc
11556,745169,2,composite,116,1,3.10190798E8,pred,acc
11557,759519,6,bst,33,1,4920962.0,pre,rem_imp
11557,759520,6,bst,33,1,2.11937613E8,pre,rem_imp
11557,759521,6,bst,33,1,3874108.0,pre,rem_imp
11557,759522,6,bst,33,1,1.61098021E8,pre,rem_imp
11558,771754,4,avlja,106,1,3972943.0,pred,acc
11558,771755,4,avlja,106,1,4.268184868E9,pred,acc
11558,771756,4,avlja,106,1,2.4926067E7,pred,acc
11558,771757,4,avlja,106,1,1.345476624E9,pred,acc
11560,801262,2,composite,117,1,3903271.0,fold,pred
11560,801263,2,composite,117,1,9.37771997E8,fold,pred
11560,801264,2,composite,117,1,6377949.0,fold,pred
11560,801265,2,composite,117,1,3.29238139E8,fold,pred
11561,799637,6,bst,34,1,4792854.0,unfold,pred
11561,799638,6,bst,34,1,2.17752824E8,unfold,pred
11561,799639,6,bst,34,1,4119372.0,unfold,pred
11561,799640,6,bst,34,1,1.62942009E8,unfold,pred
11562,780126,4,avlja,107,1,3920441.0,assert,pred
11562,780127,4,avlja,107,1,4.182680957E9,assert,pred
11562,780128,4,avlja,107,1,2.2870361E7,assert,pred
11562,780129,4,avlja,107,1,1.34078427E9,assert,pred
11564,759376,2,composite,118,1,3890337.0,post,rem_imp
11564,759377,2,composite,118,1,9.2461032E8,post,rem_imp
11564,759378,2,composite,118,1,5719701.0,post,rem_imp
11564,759379,2,composite,118,1,3.25867196E8,post,rem_imp
11565,788179,6,bst,35,1,4882407.0,post,bool
11565,788180,6,bst,35,1,2.19118837E8,post,bool
11565,788181,6,bst,35,1,3880476.0,post,bool
11565,788182,6,bst,35,1,1.60001786E8,post,bool
11566,769262,4,avlja,108,1,3924096.0,pred,bool
11566,769263,4,avlja,108,1,4.427271477E9,pred,bool
11566,769264,4,avlja,108,1,2.2897929E7,pred,bool
11566,769265,4,avlja,108,1,1.259366498E9,pred,bool
11568,764529,2,composite,119,1,4111282.0,pred,bool
11568,764530,2,composite,119,1,9.15761541E8,pred,bool
11568,764531,2,composite,119,1,6035482.0,pred,bool
11568,764532,2,composite,119,1,3.2438941E8,pred,bool
11569,764317,6,bst,36,1,4828428.0,fold,pred
11569,764318,6,bst,36,1,2.11095616E8,fold,pred
11569,764319,6,bst,36,1,3834775.0,fold,pred
11569,764320,6,bst,36,1,1.62378895E8,fold,pred
11570,712989,4,avlja,109,1,3907421.0,pred,bool
11570,712990,4,avlja,109,1,4.52727833E9,pred,bool
11570,712991,4,avlja,109,1,2.289601E7,pred,bool
11570,712992,4,avlja,109,1,1.330919016E9,pred,bool
11572,740485,2,composite,120,1,3901165.0,unfold,pred
11572,740486,2,composite,120,1,9.14683651E8,unfold,pred
11572,740487,2,composite,120,1,5982312.0,unfold,pred
11572,740488,2,composite,120,1,3.19647176E8,unfold,pred
11573,740389,6,bst,37,1,4802410.0,pred,pred
11573,740390,6,bst,37,1,2.157517E8,pred,pred
11573,740391,6,bst,37,1,3829602.0,pred,pred
11573,740392,6,bst,37,1,1.6342034E8,pred,pred
11574,713976,4,avlja,110,1,4083317.0,post,bool
11574,713977,4,avlja,110,1,4.572032915E9,post,bool
11574,713978,4,avlja,110,1,2.3336812E7,post,bool
11574,713979,4,avlja,110,1,1.24442159E9,post,bool
11576,701985,2,composite,121,1,4064644.0,pred,pred
11576,701986,2,composite,121,1,1.086054151E9,pred,pred
11576,701987,2,composite,121,1,9162077.0,pred,pred
11576,701988,2,composite,121,1,3.57649355E8,pred,pred
11577,717278,6,bst,38,1,4850478.0,unfold,pred
11577,717279,6,bst,38,1,2.15918759E8,unfold,pred
11577,717280,6,bst,38,1,3820598.0,unfold,pred
11577,717281,6,bst,38,1,1.63744388E8,unfold,pred
11578,732401,4,avlja,111,1,3896884.0,pred,acc
11578,732402,4,avlja,111,1,4.692552544E9,pred,acc
11578,732403,4,avlja,111,1,2.3735981E7,pred,acc
11578,732404,4,avlja,111,1,1.374013797E9,pred,acc
11580,825215,2,composite,122,1,3931523.0,pred,bool
11580,825216,2,composite,122,1,1.135048956E9,pred,bool
11580,825217,2,composite,122,1,6820364.0,pred,bool
11580,825218,2,composite,122,1,3.66988234E8,pred,bool
11581,753278,6,bst,39,1,5505897.0,unfold,pred
11581,753279,6,bst,39,1,2.20950989E8,unfold,pred
11581,753280,6,bst,39,1,4097294.0,unfold,pred
11581,753281,6,bst,39,1,1.65332894E8,unfold,pred
11582,775883,4,avlja,112,1,3920806.0,pred,acc
11582,775884,4,avlja,112,1,5.910168517E9,pred,acc
11582,775885,4,avlja,112,1,2.3212642E7,pred,acc
11582,775886,4,avlja,112,1,1.369936126E9,pred,acc
11584,835387,2,composite,123,1,3909502.0,pred,acc
